conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sentiment_raw,sentiment_label,sentiment_score,sentiment_category
1923966925400649756,Sun May 18 09:54:59 +0000 2025,1,Gibran sdg mencari bolo agar anak indonesia otaknya kaya dia semua Yg kaya bsa jd gibran ada ordal nasib lu aman yg miskin ini yg miris Udah miskin ga bisa mikir mau bljr Ai tp ekonomi sulit Hayo jd apa,1924041015993970999,,mulanbilqis,in,,0,0,0,https://x.com/undefined/status/1924041015993970999,1351194488467816453,,"{'label': 'negative', 'score': 0.9993842840194702}",negative,0.9993842840194702,Negatif
1924037214696349777,Sun May 18 09:39:53 +0000 2025,0,Gibran si wapres seneng AI tuh,1924037214696349777,,,in,,0,0,0,https://x.com/undefined/status/1924037214696349777,112658466,,"{'label': 'positive', 'score': 0.8905601501464844}",positive,0.8905601501464844,Positif
1923908076912115887,Sun May 18 09:10:42 +0000 2025,0,ya kan sobat gibran aslinya makanya AI,1924029868523868187,,avvmalia,in,,0,1,0,https://x.com/undefined/status/1924029868523868187,208002984,,"{'label': 'neutral', 'score': 0.9486059546470642}",neutral,0.9486059546470642,Netral
1924023692109201880,Sun May 18 08:46:09 +0000 2025,0,Makanya jangan support program program AI Gibran Pak agar anak anak bisa berfikir dengan otak mereka sendiri,1924023692109201880,,,in,,0,0,0,https://x.com/undefined/status/1924023692109201880,1414375433638858752,,"{'label': 'negative', 'score': 0.9981048107147217}",negative,0.9981048107147217,Negatif
1923708543053758698,Sun May 18 06:01:20 +0000 2025,0,ever Tidak ada bukti langsung bahwa Gibran Rakabuming Raka tidak suka pernyataan Menko PMK bahwa AI bisa menghambat perkembangan nalar anak Namun Gibran aktif mendukung AI dalam pendidikan seperti saat ia mendorong guru beradaptasi dengan AI pada 18 Maret 2025 dan menekankan,1923982213688983857,,yat_ever,in,,0,0,0,https://x.com/undefined/status/1923982213688983857,1720665183188922368,,"{'label': 'positive', 'score': 0.6644066572189331}",positive,0.6644066572189331,Positif
1923688657124458784,Sun May 18 05:34:45 +0000 2025,1,id tweet Betul sekali di 2029 kita punya presiden baru yang mewakili anak muda cerdas sopan pemberani tak gentar diskusi dan dialog di kampus kampus ternama Kita bakal punya Presiden AI dan Hilirisasi,1923975524973674729,,bumnbersatu,in,,0,0,0,https://x.com/undefined/status/1923975524973674729,1109125841185730560,,"{'label': 'neutral', 'score': 0.5703368782997131}",neutral,0.5703368782997131,Netral
1923539189007778227,Sun May 18 04:04:59 +0000 2025,0,Bung tweet panjenengan ngomong apa sih Ane puter ulang sampe 8x masih ga nangkep inti omongan panjenengan Kira kira bisa diedit pake AI ngga tu omongan sampean biar kita bisa pahamin,1923952933298897134,,NenkMonica,in,,0,0,0,https://x.com/undefined/status/1923952933298897134,1742373797997744128,,"{'label': 'negative', 'score': 0.9929420948028564}",negative,0.9929420948028564,Negatif
1923760097060372862,Sun May 18 03:28:16 +0000 2025,0,bro ikuti kata gibran yg ga pake ai akan kalah sama yg pake percaya deh liat aja skrg gibran jadi wapres karena bapaknya,1923943692223775177,,UTmenfess,in,,0,0,0,https://x.com/undefined/status/1923943692223775177,1370809791040299008,,"{'label': 'negative', 'score': 0.9807167649269104}",negative,0.9807167649269104,Negatif
1923617590477504898,Sun May 18 03:19:25 +0000 2025,5,Ya silahkan tapi gak bakal ngerubah apa2 juga Terus aja humiliate prabowo 24 jam sampe pendukung jokowi riding the wave banjirin propaganda tiktok pake ai brainrot enak jaman ku toh Gen z amp alpha brainwashed terus pilih Gibran master of AI jadi presiden 2029,1923941467103608936,,rchlgrtl,in,,8,22,0,https://x.com/undefined/status/1923941467103608936,1692491333121019904,,"{'label': 'negative', 'score': 0.5749557614326477}",negative,0.5749557614326477,Negatif
1923340870826209697,Sun May 18 02:18:14 +0000 2025,0,lu aja ga bisa mikir kaya gibran wkwk,1923926071386484938,,jawasraiss,in,,0,0,0,https://x.com/undefined/status/1923926071386484938,1027664563557171200,,"{'label': 'negative', 'score': 0.9987486600875854}",negative,0.9987486600875854,Negatif
1923273310130909617,Sun May 18 01:24:20 +0000 2025,1,Gibran ini gak ngerti ya AI ini ibarat anak SD baru belajar hitungan lalu diberi kalkulator Kalau kurikulum pengembangan AI untuk mahasiswa sih masih masuk akal Tapi kalau hanya menggunakan Ckckck braan bran,1923912503744135675,,NenkMonica,in,,0,0,0,https://x.com/undefined/status/1923912503744135675,1440513062,,"{'label': 'negative', 'score': 0.9983301758766174}",negative,0.9983301758766174,Negatif
1923253517248000231,Sun May 18 00:41:31 +0000 2025,0,Klo mau pidato cari narasumbernya dr grok aja tweet biar gak malu in Grok itu AI lho udah tau belum,1923901729369882698,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1923901729369882698,630710364,,"{'label': 'negative', 'score': 0.9979957342147827}",negative,0.9979957342147827,Negatif
1923564852515385540,Sat May 17 23:29:12 +0000 2025,0,Jadul banget tampilannya kek gitu kok ngomongin AI Digitalisasi dasar Fufufafa tweet,1923883530888806772,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1923883530888806772,80810407,,"{'label': 'negative', 'score': 0.9991670846939087}",negative,0.9991670846939087,Negatif
1923562733670367401,Sat May 17 23:21:23 +0000 2025,0,Ahh si pratikno mmg brani lawan gibran ttg ai,1923881565190549697,,V3g3L,in,,0,0,0,https://x.com/undefined/status/1923881565190549697,1465518611632590852,,"{'label': 'negative', 'score': 0.9979482293128967}",negative,0.9979482293128967,Negatif
1923760097060372862,Sat May 17 23:00:26 +0000 2025,0,Eh kocak tau dari mana pake AI Ga semua mahasiswa ngikutin jejak si Gibran ya anjir sotoy bat lu Terpampang jelas kali sumber referensi nya dari jurnal artikel dll,1923876293290102946,,UTmenfess,in,,0,0,0,https://x.com/undefined/status/1923876293290102946,1831198742340612096,,"{'label': 'negative', 'score': 0.9233482480049133}",negative,0.9233482480049133,Negatif
1923705054542086646,Sat May 17 22:43:47 +0000 2025,16,Gibran ga pernah belajar bener makanya nge Ai biar gampang padahal bikin bego make Ai mulu,1923872100173086839,,txtdrimedia,in,,0,1,0,https://x.com/undefined/status/1923872100173086839,176251791,,"{'label': 'negative', 'score': 0.9993308782577515}",negative,0.9993308782577515,Negatif
1923253517248000231,Sat May 17 18:59:02 +0000 2025,0,Thailand dan Vietnam malah bisa ekspor data lu tweet gak valid AI mana AI,1923815541397127454,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1923815541397127454,1529056372935245824,,"{'label': 'negative', 'score': 0.9993232488632202}",negative,0.9993232488632202,Negatif
1923363378484924926,Sat May 17 18:55:04 +0000 2025,0,Heh DONGO narkoba itu bukan kaya zina lu tobat beres urusan Perlu tim khusus yang Rehab Dan yang direhab bukan pelaku doang tapi keluarga juga LU klo gk tau ilmunya jangan BACOT BELAJAR SONO SAMA SI PALING AI tweet,1923814541261144181,,Richard1975Sas,in,,0,0,0,https://x.com/undefined/status/1923814541261144181,1467481017510346756,,"{'label': 'negative', 'score': 0.99893718957901}",negative,0.99893718957901,Negatif
1923638848468418730,Sat May 17 17:34:58 +0000 2025,0,memoryusang Bagus dibuatkan tempat khusus rehabilitasi dalam satu pulau dibiayain pake uang sitaan dari koruptor Nanti gibran juga sesekali datang memberikan motivasi dan tips menggunakan AI,1923794384451141995,,_memoryusang,in,,0,0,0,https://x.com/undefined/status/1923794384451141995,233823274,,"{'label': 'neutral', 'score': 0.9617941379547119}",neutral,0.9617941379547119,Netral
1923545224447655980,Sat May 17 17:05:06 +0000 2025,0,woalah pak wapres kan dikit dikit AI AI ngerti apa nggak ya Gimana kalau soal ujian dijawab sama co pilot dan sejenis pak tweet,1923786867134300413,,kompascom,in,,0,0,0,https://x.com/undefined/status/1923786867134300413,1294617489859436545,,"{'label': 'negative', 'score': 0.9980058073997498}",negative,0.9980058073997498,Negatif
1923761365082309018,Sat May 17 15:23:45 +0000 2025,1,Kenapa nggak di didik pake AI saja tweet,1923761365082309018,,,in,,0,0,0,https://x.com/undefined/status/1923761365082309018,1468705399809347585,,"{'label': 'negative', 'score': 0.9987626075744629}",negative,0.9987626075744629,Negatif
1923758333967859886,Sat May 17 15:21:04 +0000 2025,0,Seokjin dah ganteng paripurna cuy di MV nya eh malah make video AI Dah kaya gibran aja apa apa AI,1923760688734011474,,dynamitebooms,in,,0,0,0,https://x.com/undefined/status/1923760688734011474,1102957552638156801,,"{'label': 'negative', 'score': 0.9982038736343384}",negative,0.9982038736343384,Negatif
1923758333967859886,Sat May 17 15:11:43 +0000 2025,0,Temen gibran ya lu Pake AI tolol,1923758333967859886,,,in,,0,1,0,https://x.com/undefined/status/1923758333967859886,1102957552638156801,,"{'label': 'negative', 'score': 0.9994239807128906}",negative,0.9994239807128906,Negatif
1923746498673770689,Sat May 17 14:41:52 +0000 2025,0,kok tdk pake AI tweet,1923750822573408709,,WatchmenID,in,,0,0,0,https://x.com/undefined/status/1923750822573408709,1683681209619189760,,"{'label': 'negative', 'score': 0.9883610010147095}",negative,0.9883610010147095,Negatif
1923705054542086646,Sat May 17 14:37:46 +0000 2025,0,bodoh bgt china ini contoh gibran yg selalu pake ai,1923749792196489724,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1923749792196489724,1370809791040299008,,"{'label': 'negative', 'score': 0.9994738698005676}",negative,0.9994738698005676,Negatif
1923545224447655980,Sat May 17 13:54:08 +0000 2025,9,Fufufafa Manusia Yang Tak Pakai AI Akan Kalah Cak Imin Gak Mau Kalah AI Membuat Orang Malas Berpikir Pratikno AI Bikin Nalar Anak Tak Berkembang Kesimpulan Gibran Fufufafa Malas Berpikir amp Nalarnya Gak Berkembang Makanya IPK 2 3 IPK 2 3 Sok Mengandalkan AI,1923738811965767715,https://pbs.twimg.com/media/GrJ-PlDXcAEc6m7.jpg,kompascom,in,,0,1,2,https://x.com/undefined/status/1923738811965767715,1750332370006507520,,"{'label': 'negative', 'score': 0.9990528225898743}",negative,0.9990528225898743,Negatif
1923545224447655980,Sat May 17 13:38:18 +0000 2025,0,Tuh tong tweet dengerin dari anak buah lu Makanya kalo ga paham AI ga usah sok2an,1923734826856898815,,kompascom,in,,0,0,0,https://x.com/undefined/status/1923734826856898815,1880925454070431744,,"{'label': 'negative', 'score': 0.9971423745155334}",negative,0.9971423745155334,Negatif
1923660570756251893,Sat May 17 13:22:57 +0000 2025,1,febryan tweet Tanpa AI maiyahan susah bunyi lho,1923730965228290180,,maliq_febryan,in,,0,0,0,https://x.com/undefined/status/1923730965228290180,57604769,,"{'label': 'negative', 'score': 0.9979039430618286}",negative,0.9979039430618286,Negatif
1923253517248000231,Sat May 17 13:04:34 +0000 2025,0,Tuh baca apa kata ai tweet,1923726337807876560,,grok,in,,0,0,0,https://x.com/undefined/status/1923726337807876560,1452726680406032387,,"{'label': 'negative', 'score': 0.9444421529769897}",negative,0.9444421529769897,Negatif
1923717473771323709,Sat May 17 12:29:21 +0000 2025,0,Jokowi jadi sales esemka KCIC IKN dan vaksin covid Gibran jadi sales AI Prabowo jadi sales vaksin TBC Mereka semua adalah pemajang sticker NKRI HARGA MATI,1923717473771323709,,,in,,0,0,0,https://x.com/undefined/status/1923717473771323709,1272768497945178112,,"{'label': 'neutral', 'score': 0.9986118078231812}",neutral,0.9986118078231812,Netral
1923512535606764019,Sat May 17 12:07:11 +0000 2025,0,tweet Bran gak minta AI aja suruh nangani pecandu narkoba,1923711896517214354,,BosPurwa,in,,0,0,0,https://x.com/undefined/status/1923711896517214354,156109563,,"{'label': 'negative', 'score': 0.9988641738891602}",negative,0.9988641738891602,Negatif
1923654089864511667,Sat May 17 10:25:04 +0000 2025,0,Terus apa gunanya Gibran jadi wapres Jadi sales AI sama MBG,1923686199216275932,,NenkMonica,in,,0,0,0,https://x.com/undefined/status/1923686199216275932,1139879268287049728,,"{'label': 'negative', 'score': 0.9954724907875061}",negative,0.9954724907875061,Negatif
1923683212490109091,Sat May 17 10:13:12 +0000 2025,0,Mana ucapan tweet Sebelum merubah kurikulum moderen Tempat situasi dan akses pendidikan di permudah dulu Sistem AI di berlakukan Tapi sekolahnya tidak memungkinkan,1923683212490109091,,,in,,0,0,0,https://x.com/undefined/status/1923683212490109091,1802295781334147072,,"{'label': 'negative', 'score': 0.9830750823020935}",negative,0.9830750823020935,Negatif
1923666591738364233,Sat May 17 09:51:54 +0000 2025,0,tweet AI dan Hilirisasi itu saja andalannya,1923677851238412730,,novieardeanne,in,,0,0,0,https://x.com/undefined/status/1923677851238412730,224431376,,"{'label': 'positive', 'score': 0.6890063881874084}",positive,0.6890063881874084,Positif
1923660570756251893,Sat May 17 09:40:00 +0000 2025,0,febryan tweet mas Sabrang pernah bikin AI kok pas pemilu,1923674857285521591,,maliq_febryan,in,,0,1,0,https://x.com/undefined/status/1923674857285521591,79133182,,"{'label': 'neutral', 'score': 0.7516102194786072}",neutral,0.7516102194786072,Netral
1923660570756251893,Sat May 17 09:19:23 +0000 2025,1,Wapres kita tercinta tweet mas fahmi di mensen juga siapa tau beliow mau dateng ke maiyahan Aku pengen belajar AI ke beliowwww,1923669666100367628,,FahmiAgustian,in,,0,2,0,https://x.com/undefined/status/1923669666100367628,1082970085,,"{'label': 'neutral', 'score': 0.49596646428108215}",neutral,0.49596646428108215,Netral
1923656176295870768,Sat May 17 08:25:46 +0000 2025,0,Bener ih tweet was right AI bisa membuka jalan kepada impian yang tak selesai di zaman ini I m proud if someday I can do this for cheering people,1923656176295870768,https://pbs.twimg.com/media/GrIzEmSWYAAXH0m.jpg,,in,,0,1,0,https://x.com/undefined/status/1923656176295870768,1810705172282376192,,"{'label': 'negative', 'score': 0.49629727005958557}",negative,0.49629727005958557,Negatif
1923283405984169994,Sat May 17 07:46:27 +0000 2025,0,Betul pak Sayangnya atasan bapak si Gibran jauh lbh bodoh drpd bapak Makanya dia glorifikasi AI tnpa mengerti maksudnya,1923646282012426308,,kompascom,in,,0,0,0,https://x.com/undefined/status/1923646282012426308,246178041,,"{'label': 'negative', 'score': 0.9993426203727722}",negative,0.9993426203727722,Negatif
1923604392831484050,Sat May 17 07:43:28 +0000 2025,2,Orang yg tidak pakai ai akan kalah dengan orang yg pakai ai tweet,1923645529613009183,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1923645529613009183,1769387453759262720,,"{'label': 'negative', 'score': 0.9970934391021729}",negative,0.9970934391021729,Negatif
1923283405984169994,Sat May 17 07:35:50 +0000 2025,0,Bilangin gibran tu pak Bacot Ai ai terus dia Kayak dong aja,1923643609146064957,,kompascom,in,,0,0,0,https://x.com/undefined/status/1923643609146064957,1519293555298418689,,"{'label': 'negative', 'score': 0.9989207983016968}",negative,0.9989207983016968,Negatif
1923632857471386017,Sat May 17 06:53:07 +0000 2025,0,Goblok mah jangan ngajak ngajak woi gibran tweet Minimal bikin gitu Regulasi soal Pemakaian AI,1923632857471386017,,,in,,0,0,0,https://x.com/undefined/status/1923632857471386017,1537107980469952512,,"{'label': 'negative', 'score': 0.9977703094482422}",negative,0.9977703094482422,Negatif
1923512535606764019,Sat May 17 06:47:34 +0000 2025,0,tweet Dikit dikit tepuk tangan,1923631463024689571,,BosPurwa,in,,0,0,0,https://x.com/undefined/status/1923631463024689571,1552524157799510017,,"{'label': 'negative', 'score': 0.9947305917739868}",negative,0.9947305917739868,Negatif
1923283405984169994,Sat May 17 06:27:29 +0000 2025,0,Ya Mending diakhiri krn kamu sdh gak jujur dg salah penalaran dan gagal literasi kamu Kamu jg sdh main tuduh sy berpikir kritis krn sy anti pemerintah Pdhl kamu jg bisa nuduh sy pendukung Gibran krn pro AI hahahha Akhir kata kamu living proof bhw hasil PISA itu benar,1923626406883492320,,aj7entj,in,,0,1,0,https://x.com/undefined/status/1923626406883492320,1891803939399745536,,"{'label': 'negative', 'score': 0.9985848665237427}",negative,0.9985848665237427,Negatif
1923625379421729252,Sat May 17 06:26:25 +0000 2025,0,Like okay i spent 2 weeks studying all nights for exam just to dikalahkan sama orang orang tolol yang ngerjain modal foto soal nanya AI Oh Gibran Rakabuming Raka you re so SMART for this,1923626140272558390,,josephinesandya,in,,0,0,0,https://x.com/undefined/status/1923626140272558390,1851918037643051008,,"{'label': 'negative', 'score': 0.9963594079017639}",negative,0.9963594079017639,Negatif
1923604392831484050,Sat May 17 06:23:51 +0000 2025,1,Iya liat aja gibran kan tolol karena kebanyakan AI,1923625492248396280,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1923625492248396280,1221350778704580609,,"{'label': 'negative', 'score': 0.9994961023330688}",negative,0.9994961023330688,Negatif
1923622191087878615,Sat May 17 06:10:44 +0000 2025,0,Ngomong sama fufufafa tweet lebih tepat karena fufufafa yg minta anak2 sekolah harus menggunakan AI,1923622191087878615,,,in,,0,0,0,https://x.com/undefined/status/1923622191087878615,1978790995,,"{'label': 'neutral', 'score': 0.8182677626609802}",neutral,0.8182677626609802,Netral
1923597454274069002,Sat May 17 05:55:10 +0000 2025,1,Si komika tolllooollll malah bikin hoax bikin sekolah AI pdhl mksd Gibran tiap sekolah ada pelajaran AI,1923618274644021270,,Speedtrap_,in,,0,0,1,https://x.com/undefined/status/1923618274644021270,1602927027451199488,,"{'label': 'negative', 'score': 0.8623316287994385}",negative,0.8623316287994385,Negatif
1923176089737732597,Sat May 17 05:29:29 +0000 2025,1,Susah emang ngomong sama generasi AI nya tweet Ke puskesmas ga pernah apalagi ngeliat SC gimana,1923611813159239983,,abahkalandria,in,,0,3,0,https://x.com/undefined/status/1923611813159239983,1075804392,,"{'label': 'negative', 'score': 0.9994984865188599}",negative,0.9994984865188599,Negatif
1923604392831484050,Sat May 17 05:10:01 +0000 2025,60,Yg masih ngehina Mas Gibran karena kebencian kalian harus tau peran beliau dalam memberikan contoh nalar yg ga berkembang sehingga tidak dicontoh oleh masyarakat dalam penggunaan AI yg berlebihan,1923606912295449059,,ARSIPAJA,in,,0,1,4,https://x.com/undefined/status/1923606912295449059,1750083821624844288,,"{'label': 'negative', 'score': 0.992499053478241}",negative,0.992499053478241,Negatif
1923020539104297041,Sat May 17 05:01:35 +0000 2025,0,Iya makanya pada milih wapres goblok IPK 2 3 yg ngga demen baca tp mendewakan AI tweet,1923604789792997562,,tatitut1236,in,,0,0,0,https://x.com/undefined/status/1923604789792997562,1742373797997744128,,"{'label': 'negative', 'score': 0.9989116191864014}",negative,0.9989116191864014,Negatif
1923545224447655980,Sat May 17 04:43:30 +0000 2025,0,tweet Iya bener tu orang apa ga mikir ya kebutuhan anak it pendidikan dasar dulu biar otak dan adab nya bagus malah dikasih oa ai oa ai sosoan bikin gebrakan ga pas,1923600240244031635,,yogazzzt,in,,0,0,0,https://x.com/undefined/status/1923600240244031635,1898026009976619011,,"{'label': 'negative', 'score': 0.9931439161300659}",negative,0.9931439161300659,Negatif
1923562733670367401,Sat May 17 04:31:34 +0000 2025,1,coba diskusi dulu ma fufufafa tweet masalah AI ini nanti kalo udah klop 1 suara baru disampaikan ke publik kalo kayak gini kan maluuuuu,1923597236522582377,,V3g3L,in,,0,0,0,https://x.com/undefined/status/1923597236522582377,99742945,,"{'label': 'negative', 'score': 0.9969030022621155}",negative,0.9969030022621155,Negatif
1923545224447655980,Sat May 17 04:30:37 +0000 2025,0,bodoh nya ini menko kok bisa mau nglawan ai nya gibran,1923596995710812467,,kompascom,in,,0,0,0,https://x.com/undefined/status/1923596995710812467,1370809791040299008,,"{'label': 'negative', 'score': 0.9987706542015076}",negative,0.9987706542015076,Negatif
1923545224447655980,Sat May 17 04:27:21 +0000 2025,0,Berarti nalarnya si tweet gak berkembang karena yang diomongin AI AI terus Begitu kan maksudnya,1923596173060997417,,kompascom,in,,0,0,0,https://x.com/undefined/status/1923596173060997417,78929686,,"{'label': 'negative', 'score': 0.9981735944747925}",negative,0.9981735944747925,Negatif
1923545224447655980,Sat May 17 04:09:28 +0000 2025,0,Berani beraninya melawan yang mulia Gibran AI Rakabuming Raka,1923591675072688271,,kompascom,in,,0,0,0,https://x.com/undefined/status/1923591675072688271,1248509077316988928,,"{'label': 'positive', 'score': 0.7149973511695862}",positive,0.7149973511695862,Positif
1923586805431239096,Sat May 17 03:50:07 +0000 2025,0,Hai Aku siap ikut Samsung Solve for Tomorrow 2025 Lewat program ini aku mau belajar berinovasi dan bikin prototipe AI berdampak Yuk naik level bareng aku Daftar sekarang di SFT Indonesia 2025,1923586805431239096,https://pbs.twimg.com/media/GrH0AWgWAAA8ieJ.jpg,,in,,0,0,0,https://x.com/undefined/status/1923586805431239096,216737566,,"{'label': 'neutral', 'score': 0.9820298552513123}",neutral,0.9820298552513123,Netral
1923585071438758127,Sat May 17 03:43:14 +0000 2025,0,cape cape belajar smpe subuh yg nilainya tinggi malah yg make AI damn bro wajar wapres kita gibran,1923585071438758127,,,in,,0,0,0,https://x.com/undefined/status/1923585071438758127,1312696357119909888,,"{'label': 'negative', 'score': 0.999143123626709}",negative,0.999143123626709,Negatif
1923545224447655980,Sat May 17 03:23:50 +0000 2025,3,Tuh dengerin pak Menko PMK mas tweet Belajar dari beliau dulu Bukan hanya OA AI OA AI saja Noh urus jembatan sekolah rakyat miskin anak panti asuhan dll Buanyak yg bisa dijadikan konten yutub lho itu,1923580190963495077,,kompascom,in,,0,2,0,https://x.com/undefined/status/1923580190963495077,1380432358055141376,,"{'label': 'negative', 'score': 0.9981411695480347}",negative,0.9981411695480347,Negatif
1923545224447655980,Sat May 17 03:17:04 +0000 2025,0,woooiiii lu nyindir tweet yang sering bilang AI wkwkwkwkwkwk,1923578489162301516,,kompascom,in,,0,0,0,https://x.com/undefined/status/1923578489162301516,1587265721146707968,,"{'label': 'negative', 'score': 0.9986811280250549}",negative,0.9986811280250549,Negatif
1923578244827369982,Sat May 17 03:16:06 +0000 2025,7,narasi2 dalam video ini jelas sangat memalukan minim literasi dan penuh kebencian simak Videonya jelas sekali antar Presiden Wapres tweet dan MendikDasmen Abdul Mu ti adanya kesepahaman mengenai AI dan Coding lewat,1923578244827369982,,,in,,0,1,8,https://x.com/undefined/status/1923578244827369982,1500778796273733637,,"{'label': 'negative', 'score': 0.9959710240364075}",negative,0.9959710240364075,Negatif
1923575548053422443,Sat May 17 03:05:23 +0000 2025,7,Si komika kovlak mingkem ketika nyinyiran nya di bantah lsg oleh video2 Prabu Revolusi Usaha adu domba dan tweet tp dasarnya IQ si lowbet jd keliatan begok Koar2 bikin sekolah AI pdhl Gibran itu mskan pel AI ke sekolah,1923575548053422443,,,in,,0,0,8,https://x.com/undefined/status/1923575548053422443,1602927027451199488,,"{'label': 'negative', 'score': 0.9992202520370483}",negative,0.9992202520370483,Negatif
1923273310130909617,Sat May 17 02:33:06 +0000 2025,0,Pelarjaran Ai atau ai Urusin tuh tweet fasilitas sekolah dan akses sekolah di daerah pedesaan dan pedalaman dulu baru ngomongin Ai,1923567424567427358,,NenkMonica,in,,0,0,0,https://x.com/undefined/status/1923567424567427358,1793332591409745923,,"{'label': 'neutral', 'score': 0.659260630607605}",neutral,0.659260630607605,Netral
1923551313599791245,Sat May 17 02:18:17 +0000 2025,0,Kata mas Gibran ada AI sebagai penunjang,1923563695633989748,,yaelahleee,in,,0,0,0,https://x.com/undefined/status/1923563695633989748,1070981869460570112,,"{'label': 'neutral', 'score': 0.9664230346679688}",neutral,0.9664230346679688,Netral
1923258151874461777,Sat May 17 02:11:39 +0000 2025,0,Silalahi Bah Kek mana lah bang Tapi kata barang asli ijazah ny ada di Bareskrim Ini Bareskrim polisi atau bar es krim Ragusa lah Bran tweet bantuin jawab bran Lu kan jago AI masa gak bisa di AI AI gitukan,1923562024518496738,,Nicho_Silalahi,in,,0,1,0,https://x.com/undefined/status/1923562024518496738,156972458,,"{'label': 'negative', 'score': 0.9969655871391296}",negative,0.9969655871391296,Negatif
1923409661341917300,Sat May 17 01:57:55 +0000 2025,1,Andai gibran di ganti AI sbg wapres,1923558570056090113,,FayaAtika,in,,0,0,0,https://x.com/undefined/status/1923558570056090113,1604149685651795968,,"{'label': 'neutral', 'score': 0.9216871857643127}",neutral,0.9216871857643127,Netral
1923273310130909617,Sat May 17 01:48:38 +0000 2025,0,Gibran sebagai Wapres tidak memiliki wewenang langsung atas kebijakan pendidikan tetapi bisa mengumumkan inisiatif nasional atas delegasi Presiden Kurikulum AI untuk sekolah diumumkannya sesuai strategi pemerintah tapi pelaksanaannya di bawah Menteri,1923556232394309842,,fahaum1,in,,0,0,0,https://x.com/undefined/status/1923556232394309842,1720665183188922368,,"{'label': 'neutral', 'score': 0.9989761114120483}",neutral,0.9989761114120483,Netral
1923345161087586525,Sat May 17 01:47:09 +0000 2025,0,tweet Anak diajarkan mengenali masalah dan mampu mencari solusinya dengan baik walaupun sederhana Saya tdk anti AI tapi jangan membunuh landasan kreatifitas anak dengan penerapan AI Karena teknologi juga punya sisi negatif,1923555860615397724,,AryBcfx,in,,0,0,0,https://x.com/undefined/status/1923555860615397724,1282499286576402433,,"{'label': 'negative', 'score': 0.649520218372345}",negative,0.649520218372345,Negatif
1923545224447655980,Sat May 17 01:42:36 +0000 2025,5,Lapor mas tweet menteri anda ini ada tanda2 membangkang tdk patuh dukung program AI utk pelajaran SD,1923554712458232082,,kompascom,in,,0,1,0,https://x.com/undefined/status/1923554712458232082,1412792539631931393,,"{'label': 'negative', 'score': 0.9994391798973083}",negative,0.9994391798973083,Negatif
1923345161087586525,Sat May 17 01:29:44 +0000 2025,2,tweet Betul AI baru bisa jadi tools kalau Nalar dan Logika penggunanya sendiri sudah matang,1923551476405895631,,AryBcfx,in,,0,0,0,https://x.com/undefined/status/1923551476405895631,1529491450605768704,,"{'label': 'negative', 'score': 0.9604144096374512}",negative,0.9604144096374512,Negatif
1923550603969691838,Sat May 17 01:26:16 +0000 2025,0,Pak tweet info AI adalah masa depan anak anak,1923550603969691838,,,in,,0,0,0,https://x.com/undefined/status/1923550603969691838,50895997,,"{'label': 'neutral', 'score': 0.9380393028259277}",neutral,0.9380393028259277,Netral
1923545224447655980,Sat May 17 01:20:15 +0000 2025,1,Kata Pak Wapres Gibran Manusia yang Tidak Pakai AI Akan Kalah dengan yang Pakai,1923549090434122169,,kompascom,in,,0,0,0,https://x.com/undefined/status/1923549090434122169,827998103013715968,,"{'label': 'negative', 'score': 0.967391312122345}",negative,0.967391312122345,Negatif
1923283405984169994,Sat May 17 00:39:58 +0000 2025,0,Katanya tweet disuruh jawab soal matematika pakai AI,1923538953325641756,,kompascom,in,,0,0,0,https://x.com/undefined/status/1923538953325641756,1571161398172057600,,"{'label': 'neutral', 'score': 0.8655884265899658}",neutral,0.8655884265899658,Netral
1923066082216030414,Sat May 17 00:19:07 +0000 2025,0,Ktnya si gibran dongok pakai AI aja beres,1923533705521529132,,MardaniJgMw,in,,0,0,0,https://x.com/undefined/status/1923533705521529132,1514793087159382019,,"{'label': 'negative', 'score': 0.970373809337616}",negative,0.970373809337616,Negatif
1923283405984169994,Fri May 16 22:43:40 +0000 2025,0,LHA KATA SI PLONGO V 2 tweet INI JAMAN HARUS AI,1923509683945644429,,kompascom,in,,0,0,0,https://x.com/undefined/status/1923509683945644429,1445532445571387395,,"{'label': 'negative', 'score': 0.9978673458099365}",negative,0.9978673458099365,Negatif
1923345161087586525,Fri May 16 22:22:44 +0000 2025,2,tweet AI memutus rantai fikir anak dalam hal mencari,1923504414805065843,,StefanAntonio__,in,,0,2,0,https://x.com/undefined/status/1923504414805065843,1282499286576402433,,"{'label': 'neutral', 'score': 0.9896786212921143}",neutral,0.9896786212921143,Netral
